Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
950,1,1,2,1,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

960,1,1,2,1,0,0,17,18,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

970,1,1,2,1,0,0,17,18,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

980,1,1,2,1,0,0,17,18,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

990,1,1,2,1,0,0,18,18,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1000,1,1,2,1,0,0,18,18,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1010,2,1,2,1,0,0,18,17,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1020,2,1,2,1,0,0,18,17,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1030,2,1,2,1,0,0,18,17,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

